year,code,title,genre,directors,actors,story,,,,,,,,,,,,,,,,,,,,
2010,70257,시스터 스마일,드라마,스틴 코닝스,세실 드 프랑스,1950년대 말 벨기에 브뤼셀. 음악을 통해 자유로운 삶을 얻고자 했던 자닌은 “여자는 좋은 남자를 만나 결혼하는 것이 최고”라는 말을 늘 입에 달고 사는 어머니에게 염증을 느끼고 홧김에 수녀원에 들어가 버린다. 수녀원 생활 속에서도 음악에 대한 열정을 버릴 수 없었던 그녀. 조금씩 수녀원 생활에 익숙해져 가던 중 신과 음악을 예찬한 노래 '도미니크'를 만들게 된다. 그러던 중 '도미니크’가 가톨릭 방송국에 의해 세상에 알려지게 되고 예상치 못했던 폭발적인 반응으로 결국 음반까지 내게 된다. ‘시스터 스마일’이라는 익명으로 출시된 음반은 날개 돋힌 듯 팔려나가고, 노래를 부른 수녀가 누구인가에 대한 세상의 관심 또한 커져 간다. 끼와 열정을 숨길 수 없었던 자닌은 결국 수녀원을 뛰쳐나와 ‘자닌 데케르’라는 본명으로 세상을 향해 노래를 부르기 시작하지만, 세상은 그녀를 마냥 반기지만은 않는데… 줄거리 2. 음악을 통해 자유로운 삶을 누리고 싶은 자닌은 결혼을 재촉하는 어머니에게 염증을 느끼고 홧김에 수녀원에 들어간다. 하지만 엄격하고 매정한 수녀원 생활에 지친 그녀는 그곳에서 노래  ‘도미니크’를 만드는데 이 것이 카돌릭 방송국에 의해 세상에 알려지면서 그녀는 유명세를 얻고 급기야 음반까지 내게 되는데… 영화제 소개글. &amp;lt시스터 스마일&amp;gt은 1960년대 전세계적인 히트를 기록한 벨기에 수녀출신의 싱어송라이터 자닌 데케르의 실화를 그린 작품. ‘노래하는 수녀’ 라는 이름으로 더 잘 알려진 그녀는 미국 음반 차트 1위에 오를 정도로 유명했지만 뮤지션, 수녀, 그리고 한 인간으로서의 갈등은 그 어떤 영화보다 극적이었다. 이제 &amp;lt시스터 스마일&amp;gt을 통해 영화보다 더 영화처럼 살아간 여인의 기쁨과 비극을 MEFF에서 만나게 된다.,,,,,,,,,,,,,,,,
2010,79747,시크릿 가든,코미디, 멜로/로맨스,신우철, 권혁찬,하지원, 현빈, 윤상현,무술감독을 꿈꾸는 스턴트 우먼 길라임과 '까칠한' 백만장자 백화점 사장 김주원의 영혼이 바뀌면서 벌어지는 일을 다룬 로맨스 판타지 드라마,,,,,,,,,,,,,,,,
2010,79148,시크릿 닌자,에로,이시카와 지로,하라 사오리, 호시노 아카리,파란눈의 냉혹한 암살자이며 여자닌자인 히지리는 기독교도 쇼군의 저택에서 영원불사의 비전이 담긴 두루마리를 훔치려는 괴한과 결투후 부상을 당한다. 사경을 헤매던 그녀는 사이타로라는 기독교도 청년에게 발견되어 치료를 받고, 치료도중 서로 사랑에 빠진다. 그러나 그들의 사랑은 오래 갈수 없으니, 다이니치 신교의 교주가 기독교도를 탄압하기 위한 음모를 꾸민다.,,,,,,,,,,,,,,,,,
2010,71681,시티 오브 크레인,드라마,문승욱,마붑 알엄 펄럽, 유예진, 냠샴부 검보수랭,인천대공원에서 외롭게 지내는 두루미와 춤을 추고, 백화점 건축 현장에서 발생한 사고 속에서 인명을 구해 인천의 명물로 세간의 화제가 된 몽골출신 이주노동자 바타르! 지역방송국 리포터인 예진은 끈질긴 집념으로, 그 동안 언론 노출을 꺼려 왔던 그와의 짧은 인터뷰에 성공하고 이를 계기로 바타르를 주제로 하는 프로그램을 기획하게 된다. 방송국에서는 예진에게 진행자리를 맡기고, 이주노동자로 한국에 왔다가 영화인으로의 제2의 인생을 살고 있는 방글라데시 출신 마붑을 붙여준다. 그러나 바타르의 종적이 묘연해지면서 촬영이 지연되자 바타르를 찾아나가는 프로젝트로 프로그램 변경을 제안하게 되고, 예진과 마붑은 본격적으로 그를 찾아 나서게 되는데…,,,,,,,,,,,,,,
2010,52144,식객: 김치전쟁,드라마,백동훈, 김길형,김정은, 진구, 왕지혜,대령숙수의 칼을 얻은 후 스포트라이트를 뒤로 한 채 여전히 트럭을 몰고 전국을 누비는 성찬(진구). 친어머니같은 수향이 운영하는 ‘춘양각’을 찾은 성찬은 수향의 친딸이자 세계적 쉐프 배장은(김정은)이 귀국해 ‘춘양각’을 없애려 한다는 사실을 알게 된다. ‘춘양각’을 지키기 위해 성찬은 김치대회에 참가하기로 하는데... 김치대회에서 맞붙게 된 두 천재식객, ‘춘양각’을 둘러싼 숙명적 대결이 시작된다!,,,,,,,,,,,,,,,,
2010,122424,식신로드,,,정준하, 박지윤, 이재훈,진짜 맛집이 어딘지 궁금하시다고요? 대한민국 최고의 맛집들만 엄선하는 <식신로드>에게 맡겨주세요. 수많은 '가짜 맛집'들 속에서 '진짜 맛집'만 쏙쏙 찾아드립니다. 식신의 전설 정준하! 식신계의 신성, 여자 식신 박지윤! 국가대표 식신 MC와 함께 떠나는 행복한 미각여행,,,,,,,,,,,,,,,,,
2010,74398,신데렐라 언니,드라마,김영조,문근영, 서우, 천정명,,,,,,,,,,,,,,,,,,,
2010,74379,신이라 불리운 사나이,액션, 범죄, 모험,이형선,송일국, 한채영, 김민종,억울하게 죽은 부모의 복수를 위해 25년 만에 한국에 돌아온 최강타의 이야기를 그린 드라마,,,,,,,,,,,,,,,,
2010,86857,신참자,드라마, 서스펜스, 범죄,야마무로 다이스케, 히라노 슌이치,아베 히로시, 쿠로키 메이사, 미조바타 준페이,,,,,,,,,,,,,,,,
2010,73317,심야의 FM,스릴러, 범죄,김상만,수애, 유지태,5년 동안 생방송으로 라디오를 진행한 심야의 영화음악실 DJ 선영(수애). 완벽주의자적인 성격으로 높은 커리어를 쌓아가던 그녀가 갑작스럽게 악화된 딸의 건강 때문에 마이크를 내려놓기로 결심한다. 노래부터 멘트 하나까지 세심하게 방송을 준비하는 그녀… 하지만 마지막이어서인지 무엇 하나도 자신의 뜻대로 되는 것이 없다. 그런 그녀에게 걸려오는 정체불명의 청취자 동수(유지태)로부터 시작되는 협박! 생방송을 진행하면서 그가 이야기하는 미션을 처리하지 않으면 가족들은 죽는다. 물론 어느 누구도 이 사실을 알아서는 안 된다! 그 놈이 무엇을 원하는지, 왜 자신을 선택했는지 알 수 없는 채 가족을 구하기 위해 홀로 범인과 싸워야 하는 선영! 그렇게… 아름답게 끝날 줄만 알았던 그녀의 마지막 2시간 방송이 악몽처럼 변해 그녀를 조여 오기 시작하고, 가족들의 목숨을 구하기 위한 선영과 정체불명의 청취자 동수의 피 말리는 사투가 시작된다.,,,,,,,,,,,,,,,,
2010,51690,싱글 맨,드라마,톰 포드,콜린 퍼스, 줄리안 무어,1962년, 대학교수 조지(콜린 퍼스)는 오랜 된 애인 짐(매튜 구드)의 죽음에 힘들어한다.  하루 아침에 자신의 모든 것을 잃은 그는 외로움과 상실감에 젖어, 죽음보다 더한 일상을 시작한다.  자신의 본질을 속이고 살아가는 조지에게는 마음을 터놓고 이야기할 친구 찰리(줄리언 무어)가 있다.  찰리는 애인의 죽음에 힘들어하는 조지를 위로하기 위해, 자신과의 하룻밤을 제안하고  삶을 정리하려는 조지 앞에 제자 케니가 접근한다.  우연과도 같은 하룻밤을 보내며 조지는 새로운 삶을 위해 마음을 열기 시작하는데…….  삶의 이유를 상실했던 한 남자의 찬란한 하루가 펼쳐진다.,,,,,,,,,,,,,,,,
2010,51944,쏘우 - 여섯번의 기회,범죄, 공포, 미스터리, 스릴러,케빈 그루터트,토빈 벨, 코스타스 맨다이어, 쇼니 스미스,천재적 살인마 ‘직쏘’에게 납치된 ‘윌리엄.’ 직쏘는 그에게 게임을 건다. 트랩에 묶인 사람들 중 ‘살려야 할 자’와 ‘죽여야 할 자’를 결정해야 이곳을 탈출할 수 있다는 것! 윌리엄에게 주어진 것은 ‘여섯 번의 기회’와 ‘여섯 번의 선택’…. 과연 윌리엄의 운명은?! 한편 직쏘에게 공범이 있을 거라 믿는 FBI의 수사가 진척될 수록 직쏘의 후계자인 ‘호프만’ 형사의 불안은 가중되고, 직쏘의 아내 ‘질’은 마지막으로 그가 남긴 유품상자의 내용물을 확인하고 분주히 움직이기 시작하는데…. 직쏘는 대체 무슨 일을 계획한 것일까?,,,,,,,,,,,,,,
2010,71691,쏘우 3D,공포,케빈 그루터트,토빈 벨, 코스타스 맨다이어, 벳시 러셀,직쏘가 남긴 잔혹한 계획 속에서 치명적 살인 게임이 계속되는 가운데 직쏘의 생존자들은 심리적인 고통에서 벗어나기 위해 모임을 갖기 시작한다. 이제, 살아남은 이들과 직쏘의 목숨을 건 마지막 대결이 펼쳐진다!,,,,,,,,,,,,,,,,,
2010,72043,쓰리 데이즈,범죄, 드라마, 멜로/로맨스, 스릴러,폴 해기스,러셀 크로우, 엘리자베스 뱅크스,행복한 가정을 이루며 살고 있던 ‘존(러셀 크로우)’의 가정에 불어닥친 위기! 어느 날 갑자기 아내 ‘라라(엘리자베스 뱅크스)’가 살해혐의로 경찰에 잡혀가게 된다. 종신형에 처하게 된 아내의 무죄를 입증하기 위해 ‘존’은 온갖 노력을 다해보지만, 모든 증거와 법적 정황은 그녀에게 불리하기만 하다. 절망감에 빠진 ‘라라’는 자살을 시도하고, ‘존’은 결국 아내를 살리기 위해, 그녀를 탈옥시키겠다는 결심을 한다.  주어진 시간은 단 3일. 불가능한 5가지 미션… 전설적인 탈옥의 대가 ‘데이먼(리암 니슨)’을 찾아가 탈옥에 성공할 수 있는 5가지 미션을 전수받는 ‘존’! 교도소 이송조치로 아내를 구할 수 있는 시간은 단 3일뿐. 도저히 불가능해 보이는 미션을 완수하고 35분 안에 도시를 탈출해야 한다. 자신의 목숨을 잃을지도 모르는 위험 속에서 과연 그는 아내를 탈옥시키고 살아나갈 수 있을까……,,,,,,,,,,,,,
2010,51053,아더와 미니모이 2 : 셀레니아 공주 구출 작전,애니메이션, 판타지,뤽 베송,프레디 하이모어, 셀레나 고메즈, 퍼기,열 번째 보름달이 뜨는 날! 땅 속 왕국 미니모이들을 만날 수 있다!  3년 동안 지하세계에서 악당 말타자드의 감옥에 갇혀있던 할아버지를 구출해 현실로 돌아온 아더(프레디 하이모어 분). 아더는 지하세계에서 알게 된 꼬마친구 미니모이들에게 배운 대로 자연을 사랑하는 마음을 품으며 지낸다. 열 번째 보름달이 뜨는 날 아더를 위한 파티를 열기로 한 미니모이들과의 약속을 고대하며 땅 속 왕국을 그리던 어느 날, 할아버지 댁에서의 방학을 마치고 도시로 돌아간다는 부모님의 갑작스런 통보에 아더는 크게 실망하고 만다. 정들었던 시골집과 작별인사를 하던 그때, 거미로부터 ‘HELP’라고 적힌 쌀 한 톨을 받고 미니모이 친구들은 물론 사랑하는 셀레니아 공주가 위험에 처했음을 직감한다.,,,,,,,,,,,,,,,
2010,89297,아름다운 콘서트,,김준현, 선혜윤,김완선, 홍경민, 이재은,,,,,,,,,,,,,,,,,,
2010,73398,아마존의 눈물,다큐멘터리,김진만, 김현철,김남길,9개월의 사전 조사와 250일의 제작 기간, 제작비 15억 원이 투입된 TV 다큐멘터리의 극장 버전. TV 방영 당시 다큐 사상 최고의 시청률인 20%를 돌파하며 화제를 모으기도 했으며, 아마존의 원초적 에너지와 역동적인 생명력을 사실감 있게 담아냈다는 평가를 받았다. TV에서 공개하지 않은 편집본으로 극장에 개봉된다.,,,,,,,,,,,,,,,,,
2010,70396,아메리칸,범죄, 드라마,안톤 코르빈,조지 클루니,무기를 직접 제작해 타겟을 제거하는 노련한 암살요원 잭(조지 클루니)은 스웨덴에서 임무를 마치고 사진작가로 신분을 위장한 채 이탈리아로 향하고 그곳에서 미스터리한 의뢰인, 마틸다에게 새로운 무기를 제작해주라는 임무를 맡는다. 하지만, 언제부터인지 누군가 감시 중인 시선을 느끼고, 자신이 타겟이 되었음을 직감한 잭은 점점 더 거대한 위협에 빠져드는데.… 마지막 순간, 본능대로! 이제 스스로를 지켜야 한다! 청부살인업자 가 마지막임무를 수행하기전 한 이탈리아 의 마을에 은신하게되는데, 평소 사람들과 담을 쌓고 살아가던 주인공이 사람들과사이가 한여자와는 사랑과 마을사람들과는 우정 과 사랑으로 변하게된다는 내용. (xman200님),,,,,,,,,,,,,,
2010,44731,아버지를 마지막으로 본 것은 언제입니까?,드라마, 가족,아넌드 터커,짐 브로드벤트, 콜린 퍼스, 줄리엣 스티븐슨,유머와 익살 넘치는 의사 아버지 ‘아서’는 항상 주변의 모든 사람들을 즐겁게 해준다. 하지만 누구나 어렸을 때는 어른의 행동들을 온전히 이해할 수 없듯, 아서의 아들 ‘블레이크’도 그런 아버지의 모습에 오히려 어리둥절해하며 엉뚱한 상상과 오해를 한다. 한 입 가지고 두 말 하고, 실패하지도 패배하지도 심지어 영원히 죽지도 않을 것처럼 여겨졌던 아버지. 그러던 블레이크는 어느덧 두 아들의 아버지가 되고, 점점 기억을 잃어가는 아버지를 눈앞에서 지켜보면서 마침내 아버지의 진실한 모습을 하나하나 알아가게 되는데… 유머가 넘치고 유쾌한 성격이지만 고집불통에 잔꾀를 잘 써서 종종 가족들을 창피하고 곤혹스럽게 만드는 의사 아버지 아더. 어느날 아버지가 바람을 피운 사실을 알고 괴로워 하며 증오심으로 청소년기를 보낸 아들 블레이크는 성인이 되어서도 아버지와 소원하게 지내다가 아버지가 암에 걸려 시한부 삶을 살게 되자 과거를 회상하며 부자간의 앙금을 털어내 보고자 시도하지만 마음 먹은 대로 되질 않는다. (amayadory@naver.com) 암으로 돌아가신 아버지를 추억하며 자신의 어린 시절부터 어른이 되기까지 아버지와 함께 했던 세월을 그린 작품. 2008년 10월 1일부터 3일간 56회 서울기독교영화제 주관으로 시네마 정동과 드림시네마에서 상영되었다. (amayadory@naver.com),,,,,,,,,,,,,,
2010,54975,아빠가 여자를 좋아해,멜로/로맨스, 코미디,이광재,이나영, 김지석, 김희수,29년 핸섬했던(?) 과거 싹~ 고친 미모의 포토그래퍼 ‘손지현’은 영화 스틸 촬영과 개인전 준비까지 앞둔 잘나가는 매력녀! 이런 ‘지현’을 오매불망 바라보는 특수분장사 ‘준서’의 애정공세는 하루하루 버라이어티 해져만 간다. ‘준서’와의 달콤한 로맨스가 무르익던 어느 날, 친아빠를 찾아 가출한 ‘유빈’이란 녀석이 난데없이 집을 찾아오고, 녀석이 내민 아빠 이름 석 자는 바로 손.지.현! 미녀인생 7년, 아빠 변신 7일! 일단 고모라고 둘러대고 녀석을 돌려 보내려 하지만, 아빠를 만나려고 가출까지 했다는 ‘유빈’에겐 안 통한다. 게다가 녀석의 엄마와 새아빠는 출장 중! 별 수 없이 7일 동안만 버텨보기로 한 ‘지현’은 ‘아빠’ 변장을 시도, 세상에 둘도 없는 ‘미녀아빠’가 된다.  그러나, 어설픈 콧수염에 빵점 짜리 운동신경, 자꾸 튀어나오는 여자말투를 가진 친아빠가 ‘유빈’은 영 수상하고, 어느 순간부터 데이트를 피하는 지현 때문에 남친 ‘준서’의 의심은 커져만 간다. ‘유빈’과 ‘준서’ 두 남자 사이, 들키기 전에 이 위기에서 벗어나야 하지만 웬일인지 지현은 버릇마저 똑 같은 유빈과 슬슬 정이 들어가는데… 유빈을 뺏기자니 뭔가 허전하고, 아빠로 살기엔 핑크빛 인생이 너무 아깝다! 남자만 ‘아빠’ 하란 법 있어? 2010년 1월, 미녀아빠가 온다!,,,,,,
